Lon_S;Lat_S;Lon_M;Lat_M;Lon_E;Lat_E;Fecha;Hora;Minimum_integration_threshold;Frequency;Exclude_below_line_depth_max;Transecta;UBM;NASC_mezcla_MS.MC;NASC_Unclassified_regions;P_Card_mezcla_MS.MC;P_Card_Unclassified_regions;N_Card_mezcla_MS.MC;N_Card_Unclassified_regions;Distancia_al_lance_asociado;Lance;Relinga_inferior_media;sA_Merluza_Austral;sA_Merluza_Cola;sA_Merluza 3 Aletas;sA_Reineta;sA_Jibia;sA_Congrio Dorado;sA_Sierra;sA_Brótula;sA_Tollo pajarito;sA_Granadero chileno;sA_Willy;sA_Gutigaudido;sA_Cojinoba gris;sA_Cojinoba moteada;sA_Tollo negro raspa;sA_Tollo cacho;sA_Tollo negro narigón;sA_Tollo Negro Peine;sA_Mictofidos;sA_Calamar
-75.0928657;-44.25040833;-75.08708314;-44.25043333;-75.08135387;-44.250645;20250811; 04:20:47.3210;-65;38;506.983444;ACUST0010;21;1027.748494;0;261.129981;0;1;0;4.154244327;9;392.5;74.20506422;953.5434298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.08129768;-44.25064626;-75.07549928;-44.25071405;-75.06966183;-44.25032521;20250811; 04:24:08.3440;-65;38;511.553832;ACUST0010;22;1129.024339;0;308.144103;0;1;0;4.651574627;9;392.5;81.51734016;1047.506999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.0696089;-44.25032221;-75.06389285;-44.24998789;-75.05813204;-44.24993046;20250811; 04:27:29.9130;-65;38;384.50626;ACUST0010;23;442.748452;0;243.765481;0;1;0;5.084897769;9;392.5;31.96713739;410.7813146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.05808129;-44.24992469;-75.0523146;-44.25020167;-75.0465613;-44.25028681;20250811; 04:30:50.5310;-65;38;323.583943;ACUST0010;24;641.172205;0;210.133785;0;1;0;5.583928071;9;392.5;46.2936457;594.8785593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.04650133;-44.25028842;-75.04075824;-44.25021948;-75.03506484;-44.25032339;20250811; 04:34:11.0980;-65;38;215.155809;ACUST0010;25;472.771614;0;174.849625;0;1;0;5.927728942;8;375;173.8072861;298.9643279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.03501188;-44.25032741;-75.02919545;-44.25061405;-75.0234;-44.25050883;20250811; 04:37:34.3580;-65;38;208.305896;ACUST0010;26;281.449903;0;176.627701;0;1;0;5.451624833;8;375;103.4707718;177.9791312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.0233407;-44.25050242;-75.01773135;-44.25031333;-75.01174462;-44.25044798;20250811; 04:40:59.5280;-65;38;200.86563;ACUST0010;27;159.288934;0;175.285139;0;1;0;5.005750742;8;375;58.56015146;100.7287825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.01167579;-44.25044452;-75.00593046;-44.25031651;-75.00008162;-44.25013838;20250811; 04:44:20.8380;-65;38;205.790452;ACUST0010;28;325.092869;0;171.881302;0;1;0;4.546180462;8;375;119.5154438;205.5774252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.0000223;-44.25013357;-74.9943479;-44.25000411;-74.98846732;-44.24997833;20250811; 04:47:37.3270;-65;38;206.26355;ACUST0010;29;438.671758;0;175.044516;0;1;0;4.111890897;8;375;161.2709932;277.4007648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.98841434;-44.24997833;-74.98274565;-44.24979277;-74.97697043;-44.24949986;20250811; 04:50:56.7050;-65;38;198.673748;ACUST0010;30;99.159151;0;169.703925;0;1;0;3.687096355;8;375;36.45435219;62.70479881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.97691728;-44.24949833;-74.97110123;-44.24954619;-74.96530395;-44.24993898;20250811; 04:54:17.0350;-65;38;188.209383;ACUST0010;31;64.510383;0;159.232703;0;1;0;3.27852829;8;375;23.71626016;40.79412284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.96524774;-44.24994;-74.9595335;-44.24985153;-74.95371049;-44.24997559;20250811; 04:57:37.3400;-65;38;174.219036;ACUST0010;32;41.495924;0;145.813145;0;1;0;2.897264707;8;375;15.25534469;26.24057931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.95365335;-44.2499788;-74.94790331;-44.25039912;-74.94211107;-44.25062333;20250811; 05:00:57.6250;-65;38;161.684799;ACUST0010;33;6.891365;0;143.840142;0;1;0;2.56447158;8;375;2.533505423;4.357859577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.94205311;-44.25062333;-74.93632358;-44.25063;-74.93057318;-44.25054961;20250811; 05:04:17.9130;-65;38;150.484189;ACUST0010;34;0;0;0;0;0;0;2.29910093;8;375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.93051708;-44.25054769;-74.92477068;-44.25057194;-74.91895006;-44.25079111;20250811; 05:07:40.0960;-65;38;134.228716;ACUST0010;35;0;0;0;0;0;0;2.112986103;8;375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.91889654;-44.25079384;-74.91314423;-44.25062808;-74.9073919;-44.25033875;20250811; 05:11:04.1930;-65;38;134.03902;ACUST0010;36;0;0;0;0;0;0;2.038834052;8;375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.90733672;-44.25033167;-74.90154785;-44.25035398;-74.89570671;-44.25026758;20250811; 05:14:29.2490;-65;38;128.33352;ACUST0010;37;71.944855;0;106.789314;0;1;0;2.063390032;8;375;26.4494306;45.4954244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.89565062;-44.25026426;-74.88994081;-44.25001145;-74.88413346;-44.24995178;20250811; 05:17:52.3780;-65;38;123.661913;ACUST0010;38;129.366534;0;108.335186;0;1;0;2.191766499;8;375;47.55963666;81.80689734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.88407639;-44.24994525;-74.87832013;-44.2502494;-74.87257918;-44.25042169;20250811; 05:21:12.6370;-65;38;123.644515;ACUST0010;39;158.890249;0;107.017068;0;1;0;2.457867583;8;375;58.41358099;100.476668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.87252312;-44.25042329;-74.86675685;-44.25040558;-74.86093074;-44.25016538;20250811; 05:24:29.9900;-65;38;119.703128;ACUST0010;40;112.052427;0;106.212344;0;1;0;2.785230243;8;375;41.19436882;70.85805818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.8608739;-44.25016213;-74.85508855;-44.25000573;-74.84922176;-44.25003036;20250811; 05:27:47.3830;-65;38;149.651612;ACUST0010;41;107.855488;0;120.12581;0;1;0;3.118645819;8;375;39.65142809;68.20405991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.84916607;-44.25003124;-74.84350543;-44.24994851;-74.8376932;-44.24961941;20250811; 05:31:04.7850;-65;38;254.584746;ACUST0010;42;347.559438;0;166.414498;0;1;0;3.510577321;8;375;127.7749359;219.7845021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.83764711;-44.24961073;-74.83198347;-44.24998343;-74.82601494;-44.24995448;20250811; 05:34:21.2930;-65;38;333.142379;ACUST0010;43;512.608965;0;223.113889;0;1;0;3.930674411;8;375;188.4528817;324.1560833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.82595364;-44.24995333;-74.82025215;-44.24989483;-74.81448119;-44.24982096;20250811; 05:37:36.9290;-65;38;331.151326;ACUST0010;44;702.479175;0;202.183208;0;1;0;4.365581182;8;375;258.2557736;444.2234014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.81442351;-44.24982;-74.81330749;-44.24980553;-74.81229603;-44.24975193;20250811; 05:39:32.5070;-65;38;123.765134;ACUST0010;45;123.977968;0;102.136766;0;1;0;4.626401797;8;375;45.57861241;78.39935559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.388825;-44.41663;-75.38346322;-44.41694817;-75.37759589;-44.41707263;20250812; 01:40:27.2570;-65;38;700.359108;ACUST0012;1;49.390393;0;453.474171;0;1;0;4.975564844;11;368;36.41726145;12.97313155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.37752458;-44.41707433;-75.37176449;-44.41709128;-75.36602982;-44.417395;20250812; 01:43:34.2660;-65;38;700.628172;ACUST0012;2;63.566496;0;457.836866;0;1;0;4.549925048;11;368;46.86979721;16.69669879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.36596408;-44.41739062;-75.36020308;-44.41719071;-75.35440051;-44.41676795;20250812; 01:46:39.9130;-65;38;700.787627;ACUST0012;3;102.069534;0;417.647257;0;1;0;4.151257428;11;368;75.25943164;26.81010236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.35431529;-44.41676986;-75.3485899;-44.41683753;-75.34278647;-44.41714697;20250812; 01:49:46.8870;-65;38;624.894857;ACUST0012;4;140.545269;0;360.834419;0;1;0;3.812344856;11;368;103.6289346;36.91633439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.34269686;-44.41715481;-75.33693122;-44.41724464;-75.33116082;-44.41707453;20250812; 01:52:53.8270;-65;38;431.15039;ACUST0012;5;264.262319;0;291.692246;0;1;0;3.44304086;11;368;194.8498357;69.41248328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.33107625;-44.41707224;-75.32437813;-44.41704833;-75.31954647;-44.41724622;20250812; 01:56:14.6630;-65;38;325.585435;ACUST0012;6;334.081935;0;248.424895;0;1;0;3.14602275;11;368;246.3302767;87.75165833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.31948927;-44.41725433;-75.31370127;-44.41749438;-75.30786691;-44.41729808;20250812; 01:59:05.2640;-65;38;249.463463;ACUST0012;7;138.361726;0;215.208841;0;1;0;2.897206237;11;368;102.0189321;36.34279389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.30780747;-44.41729486;-75.30209691;-44.41710424;-75.2962724;-44.41716496;20250812; 02:02:12.1790;-65;38;221.112669;ACUST0012;8;61.666746;0;201.4924;0;1;0;2.762466968;11;368;45.4690452;16.1977008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.29621631;-44.41716658;-75.29045545;-44.41728047;-75.28462302;-44.41698419;20250812; 02:05:19.0690;-65;38;210.60445;ACUST0012;9;155.982826;0;193.221372;0;2;0;2.669649074;11;368;115.0115845;40.97124154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.28456077;-44.41697473;-75.27884868;-44.41675888;-75.27305796;-44.41697742;20250812; 02:08:24.9780;-65;38;202.416012;ACUST0012;10;455.878614;0;175.734689;0;1;0;2.709265599;11;368;336.1352212;119.7433928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.27299541;-44.41696561;-75.26726779;-44.41719167;-75.26144182;-44.41698742;20250812; 02:11:33.7650;-65;38;186.555552;ACUST0012;11;231.404896;0;164.613084;0;1;0;2.78669183;11;368;170.6229104;60.78198562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.26137121;-44.4169794;-75.25561203;-44.41679037;-75.24978577;-44.41686123;20250812; 02:14:42.5350;-65;38;177.899847;ACUST0012;12;355.922162;0;146.907587;0;1;0;2.981489058;11;368;262.4338387;93.48832331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.2497273;-44.41685962;-75.24396502;-44.41706817;-75.23815053;-44.417135;20250812; 02:17:51.2810;-65;38;164.307214;ACUST0012;13;208.921196;0;143.410302;0;1;0;3.222089546;11;368;154.0448932;54.87630275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.23809382;-44.41713661;-75.23233737;-44.41677783;-75.22661028;-44.41668277;20250812; 02:21:00.9550;-65;38;152.743439;ACUST0012;14;16.258288;0;134.662477;0;1;0;3.526940221;11;368;11.98780347;4.270484525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.22655152;-44.41668541;-75.22073453;-44.41707309;-75.21499927;-44.41739046;20250812; 02:24:11.6030;-65;38;143.46849;ACUST0012;15;4.757323;0;129.227315;0;1;0;3.866089037;11;368;3.507740372;1.249582628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.21493774;-44.41739167;-75.20914389;-44.41720642;-75.20338773;-44.4168135;20250812; 02:27:23.2280;-65;38;137.994737;ACUST0012;16;0;0;0;0;0;0;4.239267956;11;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.20332989;-44.41681046;-75.19758132;-44.41675356;-75.19181071;-44.41703333;20250812; 02:30:35.7930;-65;38;128.5592;ACUST0012;17;0;0;0;0;0;0;4.630258039;11;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.19175462;-44.41703522;-75.18597194;-44.41721466;-75.18013366;-44.41706481;20250812; 02:33:50.2590;-65;38;126.114893;ACUST0012;18;0;0;0;0;0;0;5.04999662;11;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.18007747;-44.41705678;-75.17428156;-44.4168351;-75.16855997;-44.41717452;20250812; 02:37:04.7190;-65;38;130.402502;ACUST0012;19;0;0;0;0;0;0;5.474705866;11;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.1685003;-44.41717249;-75.16270059;-44.41714155;-75.15694141;-44.41708053;20250812; 02:40:19.1810;-65;38;128.378958;ACUST0012;20;0;0;0;0;0;0;5.918729426;11;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.15687889;-44.41709269;-75.15100185;-44.41676501;-75.1453086;-44.41705137;20250812; 02:43:32.6620;-65;38;126.18943;ACUST0012;21;0;0;0;0;0;0;6.360846971;11;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.14525385;-44.41706256;-75.13955966;-44.41752377;-75.13382147;-44.41763254;20250812; 02:46:46.1440;-65;38;132.752468;ACUST0012;22;0;0;0;0;0;0;6.828836164;11;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.13376806;-44.41763048;-75.12791135;-44.41744517;-75.12221166;-44.41724527;20250812; 02:50:01.5660;-65;38;135.35239;ACUST0012;23;1.311413;0;124.708843;0;1;0;7.289208732;11;368;0.966950599;0.344462401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.12213199;-44.4172484;-75.11633469;-44.41734931;-75.1105324;-44.41750428;20250812; 02:53:16.9660;-65;38;133.791766;ACUST0012;24;10.794576;0;124.649353;0;1;0;7.750414256;11;368;7.959217827;2.835358173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.11047235;-44.41750412;-75.10474608;-44.41730892;-75.09895062;-44.41698118;20250812; 02:56:29.4980;-65;38;141.252848;ACUST0012;25;15.448325;0;124.146627;0;1;0;8.217355471;11;368;11.39058947;4.057735529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.0988912;-44.41697647;-75.09312133;-44.41701;-75.08722611;-44.41701756;20250812; 02:59:42.0400;-65;38;151.146642;ACUST0012;26;19.195192;0;135.128014;0;1;0;8.680046399;11;368;14.15328535;5.041906651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.08715229;-44.41700633;-75.08151919;-44.41665061;-75.07572368;-44.41634737;20250812; 03:02:55.5560;-65;38;155.941414;ACUST0012;27;21.368296;0;141.234959;0;1;0;9.141710521;11;368;15.75559081;5.612705188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.07565783;-44.4163404;-75.06989554;-44.41656293;-75.0640792;-44.41695934;20250812; 03:06:09.0590;-65;38;158.650918;ACUST0012;28;30.363542;0;144.781039;0;1;0;9.615592166;11;368;22.3880998;7.975442202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.0640243;-44.41696473;-75.05835996;-44.41732614;-75.05249717;-44.41717967;20250812; 03:09:21.6030;-65;38;158.565187;ACUST0012;29;41.203408;0;141.331808;0;1;0;10.11925707;11;368;30.38071152;10.82269648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.05244181;-44.41717805;-75.04675452;-44.41721293;-75.0410785;-44.41759095;20250812; 03:12:32.2450;-65;38;156.679249;ACUST0012;30;41.021817;0;139.496966;0;1;0;10.59560629;11;368;30.24681814;10.77499886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.04102077;-44.41759605;-75.03503437;-44.4176263;-75.02925819;-44.4170669;20250812; 03:15:41.9060;-65;38;154.290528;ACUST0012;31;10.648547;0;139.116113;0;1;0;11.0985638;11;368;7.851545546;2.797001454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.02920652;-44.41706833;-75.02330374;-44.41686333;-75.017636;-44.41690448;20250812; 03:18:50.6070;-65;38;149.906036;ACUST0012;32;0.80247;0;134.229211;0;1;0;11.55716634;11;368;0.591689153;0.210780847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.01757374;-44.41690424;-75.01158497;-44.4169825;-75.00601542;-44.41685116;20250812; 03:22:02.1910;-65;38;142.889106;ACUST0012;33;0;0;0;0;0;0;12.0509714;11;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.00594178;-44.41684396;-75.00475781;-44.41675052;-75.00352918;-44.41670833;20250812; 03:24:02.5350;-65;38;134.637777;ACUST0012;34;0;0;0;0;0;0;12.32698297;11;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.36650333;-44.49999;-75.36095453;-44.50009333;-75.35521692;-44.50000175;20250812; 05:31:38.5280;-65;38;699.767646;ACUST0013;1;95.44173;0;463.46416;0;1;0;2.682033512;11;368;70.37252031;25.06920969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.35514061;-44.50000633;-75.34922152;-44.4999695;-75.34354038;-44.49967167;20250812; 05:35:05.4290;-65;38;700.218518;ACUST0013;2;177.687662;0;452.159775;0;1;0;2.960005837;11;368;131.015318;46.67234403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.34346932;-44.49967208;-75.33731032;-44.49974555;-75.33182286;-44.4999079;20250812; 05:38:30.7000;-65;38;698.478421;ACUST0013;3;1394.456543;0;416.814936;0;1;0;3.286798538;11;368;1028.181503;366.27504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.33176925;-44.49991972;-75.32609502;-44.49985517;-75.32015758;-44.49959374;20250812; 05:41:45.4440;-65;38;527.33138;ACUST0013;4;1508.045467;0;333.552734;0;1;0;3.655974405;11;368;1111.934583;396.1108839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.32009546;-44.49959182;-75.3144363;-44.49991638;-75.30855435;-44.49996709;20250812; 05:45:05.8430;-65;38;452.267188;ACUST0013;5;759.984076;0;276.799345;0;1;0;4.061699799;11;368;560.3627975;199.6212785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.30849518;-44.49996388;-75.3027395;-44.49973181;-75.29688672;-44.49940824;20250812; 05:48:28.7720;-65;38;259.057474;ACUST0013;6;208.925595;0;190.843329;0;1;0;4.469201207;11;368;154.0481368;54.87745822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.29683146;-44.49940661;-75.29109935;-44.49953538;-75.28532441;-44.49991026;20250812; 05:51:55.9040;-65;38;188.037304;ACUST0013;7;618.9827;0;161.531606;0;1;0;4.888905124;11;368;456.3975593;162.5851407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.28526804;-44.49991186;-75.27952348;-44.49984025;-75.27363984;-44.49951117;20250812; 05:55:25.8960;-65;38;178.068634;ACUST0013;8;857.508353;0;153.565909;0;1;0;5.355561714;11;368;632.2708525;225.2375005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.27359048;-44.49950677;-75.26782296;-44.49947328;-75.26193834;-44.4995632;20250812; 05:58:57.8290;-65;38;170.517843;ACUST0013;9;960.281058;0;147.45871;0;1;0;5.784834491;11;368;708.0487567;252.2323013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.26188601;-44.49956947;-75.25610545;-44.49970734;-75.25038133;-44.49982;20250812; 06:02:33.5960;-65;38;164.052963;ACUST0013;10;300.118787;0;141.609451;0;1;0;6.018461476;12;363.5;93.52258453;206.5962025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.25033161;-44.49982;-75.24466192;-44.4999258;-75.2389073;-44.50015406;20250812; 06:06:11.2790;-65;38;159.803945;ACUST0013;11;235.110826;0;132.538516;0;1;0;6.034952944;12;363.5;73.26489727;161.8459287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.2388528;-44.50015085;-75.23303972;-44.50001829;-75.22726989;-44.49983266;20250812; 06:09:53.7770;-65;38;155.151204;ACUST0013;12;24.424928;0;127.751453;0;1;0;6.100452389;12;363.5;7.611260916;16.81366708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.22722066;-44.49982945;-75.22143355;-44.49973167;-75.2156501;-44.5000185;20250812; 06:13:38.1760;-65;38;149.631409;ACUST0013;13;12.008764;0;125.063391;0;1;0;6.222491802;12;363.5;3.742153757;8.266610243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.21560195;-44.5000201;-75.20987354;-44.49998596;-75.20402368;-44.49973201;20250812; 06:17:24.5190;-65;38;149.046116;ACUST0013;14;0;0;0;0;0;0;6.357045155;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.20396863;-44.49972167;-75.19820299;-44.49969329;-75.19238665;-44.50011895;20250812; 06:21:11.8170;-65;38;148.472337;ACUST0013;15;0;0;0;0;0;0;6.548633259;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.19233698;-44.50012108;-75.18657975;-44.50029953;-75.18084784;-44.50016449;20250812; 06:24:57.1720;-65;38;149.539802;ACUST0013;16;0;0;0;0;0;0;6.743195213;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.18079593;-44.50016;-75.17501642;-44.50048922;-75.16917173;-44.50049426;20250812; 06:28:41.5830;-65;38;148.80079;ACUST0013;17;0;0;0;0;0;0;6.981068905;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.16912449;-44.50049019;-75.16339097;-44.50033;-75.15755415;-44.50048675;20250812; 06:32:23.0830;-65;38;152.625333;ACUST0013;18;0;0;0;0;0;0;7.254261333;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.15750766;-44.50048831;-75.15187661;-44.50023904;-75.14598304;-44.50057112;20250812; 06:36:01.6800;-65;38;149.894501;ACUST0013;19;0;0;0;0;0;0;7.545400436;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.14592909;-44.50057167;-75.14012781;-44.50083759;-75.13438794;-44.50077479;20250812; 06:39:37.3750;-65;38;152.476791;ACUST0013;20;0;0;0;0;0;0;7.855854959;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.13434117;-44.50077803;-75.12850304;-44.50118522;-75.1228138;-44.50107167;20250812; 06:43:08.2720;-65;38;153.615728;ACUST0013;21;0;0;0;0;0;0;8.187441868;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.12276244;-44.50107237;-75.11696949;-44.50096745;-75.1111474;-44.50107;20250812; 06:46:36.2990;-65;38;152.173988;ACUST0013;22;0;0;0;0;0;0;8.535774609;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.11109447;-44.50107;-75.1052384;-44.50121901;-75.09954255;-44.50115308;20250812; 06:50:01.4230;-65;38;150.578148;ACUST0013;23;0;0;0;0;0;0;8.90332759;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.09950472;-44.50116415;-75.09372389;-44.50075756;-75.0879118;-44.50057167;20250812; 06:53:26.5650;-65;38;150.187795;ACUST0013;24;0;0;0;0;0;0;9.27503316;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.08786055;-44.50057413;-75.08216734;-44.50076256;-75.07635339;-44.50084188;20250812; 06:56:52.6560;-65;38;148.926771;ACUST0013;25;0;0;0;0;0;0;9.659464591;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.0762864;-44.50083056;-75.07053095;-44.50044124;-75.06470462;-44.50052963;20250812; 07:00:19.7100;-65;38;148.273361;ACUST0013;26;0;0;0;0;0;0;10.05344553;12;363.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.06465236;-44.50053287;-75.05878193;-44.50065688;-75.0529639;-44.5003636;20250812; 07:03:48.7090;-65;38;144.797037;ACUST0013;27;0;0;0;0;0;0;10.36223802;13;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.05290804;-44.50036333;-75.04723078;-44.50015551;-75.04129546;-44.50016155;20250812; 07:07:16.7390;-65;38;143.388792;ACUST0013;28;0;0;0;0;0;0;10.58820461;13;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.04124077;-44.50016316;-75.03546875;-44.50054183;-75.02962686;-44.50041682;20250812; 07:10:40.8940;-65;38;139.656333;ACUST0013;29;0;0;0;0;0;0;10.8107137;13;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.02956685;-44.50040928;-75.02375997;-44.50000241;-75.01797523;-44.50015335;20250812; 07:14:03.1240;-65;38;135.95586;ACUST0013;30;0;0;0;0;0;0;11.07374215;13;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.01791588;-44.50016016;-75.01753763;-44.50019792;-75.01713868;-44.50029075;20250812; 07:15:51.9540;-65;38;130.796291;ACUST0013;31;0;0;0;0;0;0;11.20869441;13;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.403185;-44.58382667;-75.39766645;-44.58376384;-75.39185789;-44.58354044;20250812; 21:15:56.7570;-65;38;699.324485;ACUST0014;1;166.546984;0;417.558174;0;1;0;1.62347658;12;363.5;51.89913149;114.6478525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.39178465;-44.58354329;-75.38552778;-44.58370667;-75.38025549;-44.58385667;20250812; 21:19:24.7930;-65;38;699.144313;ACUST0014;2;385.867001;0;398.451401;0;1;0;1.252612849;12;363.5;120.2433196;265.6236814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
